onset	duration	brud
52.12	0.04	-47
52.16	0.04	-47
52.20	0.04	-49
52.24	0.04	-49
52.28	0.04	-49
52.32	0.04	-48
52.36	0.04	-49
52.40	0.04	-47
52.44	0.04	-48
52.48	0.04	-47
52.52	0.04	-49
52.56	0.04	-49
52.60	0.04	-49
52.64	0.04	-49
52.68	0.04	-49
52.72	0.04	-49
52.76	0.04	-51
52.80	0.04	-51
52.84	0.04	-53
52.88	0.04	-52
52.92	0.04	-53
52.96	0.04	-53
53.00	0.04	-54
53.04	0.04	-55
53.08	0.04	-56
53.12	0.04	-57
53.16	0.04	-57
53.20	0.04	-57
53.24	0.04	-58
53.28	0.04	-59
53.32	0.04	-60
53.36	0.04	-61
53.40	0.04	-63
53.44	0.04	-64
53.48	0.04	-64
53.52	0.04	-65
53.56	0.04	-67
53.60	0.04	-66
53.64	0.04	-67
53.68	0.04	-67
53.72	0.04	-67
53.76	0.04	-66
53.80	0.04	-67
53.84	0.04	-69
53.88	0.04	-67
53.92	0.04	-69
53.96	0.04	-69
54.00	0.04	-70
54.04	0.04	-70
54.08	0.04	-69
54.12	0.04	-70
54.16	0.04	-71
54.20	0.04	-72
54.24	0.04	-72
54.28	0.04	-72
54.32	0.04	-74
54.36	0.04	-74
54.40	0.04	-74
54.44	0.04	-76
54.48	0.04	-74
54.52	0.04	-75
54.56	0.04	-76
54.60	0.04	-76
54.64	0.04	-75
54.68	0.04	-77
54.72	0.04	-77
54.76	0.04	-78
54.80	0.04	-79
54.84	0.04	-79
54.88	0.04	-80
54.92	0.04	-81
54.96	0.04	-80
55.00	0.04	-81
55.04	0.04	-81
55.08	0.04	-82
55.12	0.04	-81
55.16	0.04	-81
55.20	0.04	-81
55.24	0.04	-81
55.28	0.04	-81
55.32	0.04	-80
55.36	0.04	-80
55.40	0.04	-81
55.44	0.04	-80
55.48	0.04	-79
55.52	0.04	-76
55.56	0.04	-69
55.60	0.04	-66
55.64	0.04	-68
55.68	0.04	-78
55.72	0.04	-80
55.76	0.04	-79
55.80	0.04	-80
55.84	0.04	-79
55.88	0.04	-79
55.92	0.04	-79
55.96	0.04	-77
56.00	0.04	-61
56.04	0.04	-34
56.08	0.04	-34
56.12	0.04	-44
56.16	0.04	-49
56.20	0.04	-49
56.24	0.04	-43
56.28	0.04	-41
56.32	0.04	-40
56.36	0.04	-40
56.40	0.04	-39
56.44	0.04	-38
56.48	0.04	-39
56.52	0.04	-40
56.56	0.04	-41
56.60	0.04	-41
56.64	0.04	-39
56.68	0.04	-39
56.72	0.04	-40
56.76	0.04	-38
56.80	0.04	-40
56.84	0.04	-40
56.88	0.04	-42
56.92	0.04	-49
56.96	0.04	-46
57.00	0.04	-46
57.04	0.04	-45
57.08	0.04	-42
57.12	0.04	-40
57.16	0.04	-47
57.20	0.04	-48
57.24	0.04	-30
57.28	0.04	-46
57.32	0.04	-62
57.36	0.04	-77
57.40	0.04	-79
57.44	0.04	-80
57.48	0.04	-82
57.52	0.04	-83
57.56	0.04	-82
57.60	0.04	-81
57.64	0.04	-82
57.68	0.04	-80
57.72	0.04	-80
57.76	0.04	-82
57.80	0.04	-80
57.84	0.04	-80
57.88	0.04	-79
57.92	0.04	-78
57.96	0.04	-79
58.00	0.04	-80
58.04	0.04	-78
58.08	0.04	-77
58.12	0.04	-78
58.16	0.04	-78
58.20	0.04	-77
58.24	0.04	-77
58.28	0.04	-77
58.32	0.04	-76
58.36	0.04	-77
58.40	0.04	-76
58.44	0.04	-77
58.48	0.04	-77
58.52	0.04	-76
58.56	0.04	-76
58.60	0.04	-76
58.64	0.04	-76
58.68	0.04	-77
58.72	0.04	-75
58.76	0.04	-75
58.80	0.04	-74
58.84	0.04	-73
58.88	0.04	-73
58.92	0.04	-73
58.96	0.04	-72
59.00	0.04	-72
59.04	0.04	-71
59.08	0.04	-72
59.12	0.04	-73
59.16	0.04	-72
59.20	0.04	-72
59.24	0.04	-73
59.28	0.04	-73
59.32	0.04	-72
59.36	0.04	-74
59.40	0.04	-73
59.44	0.04	-75
59.48	0.04	-74
59.52	0.04	-73
59.56	0.04	-75
59.60	0.04	-75
59.64	0.04	-79
59.68	0.04	-76
59.72	0.04	-76
59.76	0.04	-76
59.80	0.04	-76
59.84	0.04	-75
59.88	0.04	-76
59.92	0.04	-75
59.96	0.04	-73
60.00	0.04	-73
60.04	0.04	-73
60.08	0.04	-73
60.12	0.04	-75
60.16	0.04	-75
60.20	0.04	-76
60.24	0.04	-77
60.28	0.04	-80
60.32	0.04	-84
60.36	0.04	-84
60.40	0.04	-84
60.44	0.04	-84
60.48	0.04	-83
60.52	0.04	-86
60.56	0.04	-87
60.60	0.04	-85
60.64	0.04	-87
60.68	0.04	-88
60.72	0.04	-88
60.76	0.04	-89
60.80	0.04	-88
60.84	0.04	-88
60.88	0.04	-87
60.92	0.04	-86
60.96	0.04	-86
61.00	0.04	-85
61.04	0.04	-84
61.08	0.04	-85
61.12	0.04	-84
61.16	0.04	-85
61.20	0.04	-87
61.24	0.04	-87
61.28	0.04	-85
61.32	0.04	-85
61.36	0.04	-85
61.40	0.04	-86
61.44	0.04	-83
61.48	0.04	-85
61.52	0.04	-85
61.56	0.04	-85
61.60	0.04	-86
61.64	0.04	-87
61.68	0.04	-87
61.72	0.04	-88
61.76	0.04	-87
61.80	0.04	-86
61.84	0.04	-83
61.88	0.04	-82
61.92	0.04	-80
61.96	0.04	-80
62.00	0.04	-80
62.04	0.04	-77
62.08	0.04	-72
62.12	0.04	-71
62.16	0.04	-69
62.20	0.04	-68
62.24	0.04	-70
62.28	0.04	-69
62.32	0.04	-64
62.36	0.04	-62
62.40	0.04	-60
62.44	0.04	-58
62.48	0.04	-55
62.52	0.04	-51
62.56	0.04	-44
62.60	0.04	-41
62.64	0.04	-36
62.68	0.04	-32
62.72	0.04	-28
62.76	0.04	-24
62.80	0.04	-22
62.84	0.04	-20
62.88	0.04	-18
62.92	0.04	-18
62.96	0.04	-18
63.00	0.04	-16
63.04	0.04	-17
63.08	0.04	-19
63.12	0.04	-18
63.16	0.04	-16
63.20	0.04	-16
63.24	0.04	-16
63.28	0.04	-16
63.32	0.04	-16
63.36	0.04	-16
63.40	0.04	-15
63.44	0.04	-15
63.48	0.04	-16
63.52	0.04	-15
63.56	0.04	-15
63.60	0.04	-15
63.64	0.04	-15
63.68	0.04	-15
63.72	0.04	-15
63.76	0.04	-14
63.80	0.04	-14
63.84	0.04	-13
63.88	0.04	-13
63.92	0.04	-13
63.96	0.04	-13
64.00	0.04	-12
64.04	0.04	-12
64.08	0.04	-12
64.12	0.04	-11
64.16	0.04	-10
64.20	0.04	-11
64.24	0.04	-10
64.28	0.04	-11
64.32	0.04	-11
64.36	0.04	-12
64.40	0.04	-12
64.44	0.04	-11
64.48	0.04	-11
64.52	0.04	-13
64.56	0.04	-13
64.60	0.04	-12
64.64	0.04	-12
64.68	0.04	-13
64.72	0.04	-12
64.76	0.04	-12
64.80	0.04	-12
64.84	0.04	-13
64.88	0.04	-13
64.92	0.04	-14
64.96	0.04	-13
65.00	0.04	-13
65.04	0.04	-12
65.08	0.04	-13
65.12	0.04	-13
65.16	0.04	-11
65.20	0.04	-11
65.24	0.04	-11
65.28	0.04	-10
65.32	0.04	-11
65.36	0.04	-11
65.40	0.04	-11
65.44	0.04	-11
65.48	0.04	-11
65.52	0.04	-12
65.56	0.04	-12
65.60	0.04	-11
65.64	0.04	-11
65.68	0.04	-11
65.72	0.04	-12
65.76	0.04	-12
65.80	0.04	-12
65.84	0.04	-11
65.88	0.04	-12
65.92	0.04	-12
65.96	0.04	-12
66.00	0.04	-12
66.04	0.04	-12
66.08	0.04	-12
66.12	0.04	-12
66.16	0.04	-12
66.20	0.04	-13
66.24	0.04	-11
66.28	0.04	-12
66.32	0.04	-12
66.36	0.04	-12
66.40	0.04	-11
66.44	0.04	-13
66.48	0.04	-12
66.52	0.04	-12
66.56	0.04	-12
66.60	0.04	-12
66.64	0.04	-12
66.68	0.04	-12
66.72	0.04	-12
66.76	0.04	-12
66.80	0.04	-12
66.84	0.04	-12
66.88	0.04	-11
66.92	0.04	-12
66.96	0.04	-11
67.00	0.04	-12
67.04	0.04	-11
67.08	0.04	-11
67.12	0.04	-11
67.16	0.04	-13
67.20	0.04	-11
67.24	0.04	-12
67.28	0.04	-11
67.32	0.04	-11
67.36	0.04	-11
67.40	0.04	-10
67.44	0.04	-10
67.48	0.04	-10
67.52	0.04	-9
67.56	0.04	-11
67.60	0.04	-9
67.64	0.04	-9
67.68	0.04	-8
67.72	0.04	-9
67.76	0.04	-8
67.80	0.04	-9
67.84	0.04	-8
67.88	0.04	-9
67.92	0.04	-8
67.96	0.04	-8
68.00	0.04	-7
68.04	0.04	-7
68.08	0.04	-7
68.12	0.04	-7
68.16	0.04	-8
68.20	0.04	-7
68.24	0.04	-5
68.28	0.04	-3
68.32	0.04	-3
68.36	0.04	-2
68.40	0.04	-2
68.44	0.04	-1
68.48	0.04	0
68.52	0.04	1
68.56	0.04	1
68.60	0.04	2
68.64	0.04	2
68.68	0.04	2
68.72	0.04	2
68.76	0.04	2
68.80	0.04	2
68.84	0.04	4
68.88	0.04	3
68.92	0.04	3
68.96	0.04	3
69.00	0.04	3
69.04	0.04	3
69.08	0.04	2
69.12	0.04	2
69.16	0.04	2
69.20	0.04	3
69.24	0.04	2
69.28	0.04	3
69.32	0.04	2
69.36	0.04	2
69.40	0.04	2
69.44	0.04	2
69.48	0.04	2
69.52	0.04	3
69.56	0.04	3
69.60	0.04	3
69.64	0.04	3
69.68	0.04	2
69.72	0.04	2
69.76	0.04	4
69.80	0.04	4
69.84	0.04	2
69.88	0.04	4
69.92	0.04	3
69.96	0.04	3
70.00	0.04	3
70.04	0.04	4
70.08	0.04	3
70.12	0.04	3
70.16	0.04	3
70.20	0.04	2
70.24	0.04	3
70.28	0.04	3
70.32	0.04	2
70.36	0.04	2
70.40	0.04	2
70.44	0.04	1
70.48	0.04	1
70.52	0.04	1
70.56	0.04	-3
70.60	0.04	-2
70.64	0.04	0
70.68	0.04	-1
70.72	0.04	-1
70.76	0.04	-1
70.80	0.04	-1
70.84	0.04	0
70.88	0.04	-1
70.92	0.04	-1
70.96	0.04	-1
71.00	0.04	-1
71.04	0.04	-2
71.08	0.04	-2
71.12	0.04	-2
71.16	0.04	-2
71.20	0.04	-2
71.24	0.04	-1
71.28	0.04	-1
71.32	0.04	-1
71.36	0.04	-1
71.40	0.04	-1
71.44	0.04	-1
71.48	0.04	-1
71.52	0.04	0
71.56	0.04	-1
71.60	0.04	-1
71.64	0.04	-1
71.68	0.04	-1
71.72	0.04	-1
71.76	0.04	-2
71.80	0.04	-1
71.84	0.04	-2
71.88	0.04	-2
71.92	0.04	-2
71.96	0.04	-2
72.00	0.04	-2
72.04	0.04	-2
72.08	0.04	-2
72.12	0.04	-2
72.16	0.04	0
72.20	0.04	0
72.24	0.04	-1
72.28	0.04	-1
72.32	0.04	0
72.36	0.04	0
72.40	0.04	0
72.44	0.04	-1
72.48	0.04	0
72.52	0.04	-1
72.56	0.04	-1
72.60	0.04	-1
72.64	0.04	0
72.68	0.04	-1
72.72	0.04	-1
72.76	0.04	-1
72.80	0.04	0
72.84	0.04	0
72.88	0.04	1
72.92	0.04	1
72.96	0.04	1
73.00	0.04	0
73.04	0.04	0
73.08	0.04	-1
73.12	0.04	0
73.16	0.04	1
73.20	0.04	1
73.24	0.04	1
73.28	0.04	2
73.32	0.04	0
73.36	0.04	1
73.40	0.04	1
73.44	0.04	2
73.48	0.04	2
73.52	0.04	2
73.56	0.04	0
73.60	0.04	2
73.64	0.04	0
73.68	0.04	0
73.72	0.04	1
73.76	0.04	1
73.80	0.04	1
73.84	0.04	2
73.88	0.04	2
73.92	0.04	1
73.96	0.04	0
74.00	0.04	0
74.04	0.04	0
74.08	0.04	1
74.12	0.04	0
74.16	0.04	0
74.20	0.04	-1
74.24	0.04	0
74.28	0.04	-2
74.32	0.04	0
74.36	0.04	0
74.40	0.04	0
74.44	0.04	-1
74.48	0.04	-1
74.52	0.04	-1
74.56	0.04	-1
74.60	0.04	-1
74.64	0.04	-2
74.68	0.04	-1
74.72	0.04	-1
74.76	0.04	-1
74.80	0.04	-2
74.84	0.04	-2
74.88	0.04	-2
74.92	0.04	-1
74.96	0.04	-2
75.00	0.04	-1
75.04	0.04	-1
75.08	0.04	0
75.12	0.04	0
75.16	0.04	-1
75.20	0.04	-1
75.24	0.04	0
75.28	0.04	-1
75.32	0.04	-1
75.36	0.04	-1
75.40	0.04	-1
75.44	0.04	1
75.48	0.04	2
75.52	0.04	1
75.56	0.04	-1
75.60	0.04	0
75.64	0.04	0
75.68	0.04	0
75.72	0.04	-1
75.76	0.04	-1
75.80	0.04	-1
75.84	0.04	-1
75.88	0.04	-2
75.92	0.04	-2
75.96	0.04	-4
76.00	0.04	-4
76.04	0.04	-5
76.08	0.04	-3
76.12	0.04	-4
76.16	0.04	-4
76.20	0.04	-5
76.24	0.04	-5
76.28	0.04	-6
76.32	0.04	-4
76.36	0.04	-4
76.40	0.04	-3
76.44	0.04	-4
76.48	0.04	-4
76.52	0.04	-3
76.56	0.04	-4
76.60	0.04	-3
76.64	0.04	-3
76.68	0.04	-3
76.72	0.04	-2
76.76	0.04	-2
76.80	0.04	-2
76.84	0.04	-3
76.88	0.04	-2
76.92	0.04	-3
76.96	0.04	-3
77.00	0.04	-3
77.04	0.04	-2
77.08	0.04	-4
77.12	0.04	-4
77.16	0.04	-4
77.20	0.04	-3
77.24	0.04	-5
77.28	0.04	-2
77.32	0.04	-1
77.36	0.04	-1
77.40	0.04	-5
77.44	0.04	-4
77.48	0.04	-5
77.52	0.04	-4
77.56	0.04	-3
77.60	0.04	-2
77.64	0.04	-3
77.68	0.04	-3
77.72	0.04	-3
77.76	0.04	-2
77.80	0.04	-3
77.84	0.04	-5
77.88	0.04	-4
77.92	0.04	-3
77.96	0.04	-4
78.00	0.04	-3
78.04	0.04	-2
78.08	0.04	-3
78.12	0.04	-3
78.16	0.04	-4
78.20	0.04	-4
78.24	0.04	-4
78.28	0.04	-4
78.32	0.04	-3
78.36	0.04	-3
78.40	0.04	0
78.44	0.04	1
78.48	0.04	5
78.52	0.04	3
78.56	0.04	-4
78.60	0.04	-9
78.64	0.04	-13
78.68	0.04	-17
78.72	0.04	-20
78.76	0.04	-24
78.80	0.04	-26
78.84	0.04	-26
78.88	0.04	-24
78.92	0.04	-22
78.96	0.04	-18
79.00	0.04	-17
79.04	0.04	-16
79.08	0.04	-15
79.12	0.04	-18
79.16	0.04	-19
79.20	0.04	-22
79.24	0.04	-25
79.28	0.04	-25
79.32	0.04	-27
79.36	0.04	-28
79.40	0.04	-28
79.44	0.04	-30
79.48	0.04	-32
79.52	0.04	-33
79.56	0.04	-35
79.60	0.04	-36
79.64	0.04	-35
79.68	0.04	-36
79.72	0.04	-36
79.76	0.04	-37
79.80	0.04	-36
79.84	0.04	-35
79.88	0.04	-35
79.92	0.04	-38
79.96	0.04	-40
80.00	0.04	-41
80.04	0.04	-42
80.08	0.04	-44
80.12	0.04	-47
80.16	0.04	-47
80.20	0.04	-50
80.24	0.04	-54
80.28	0.04	-54
80.32	0.04	-54
80.36	0.04	-57
80.40	0.04	-57
80.44	0.04	-56
80.48	0.04	-57
80.52	0.04	-58
80.56	0.04	-59
80.60	0.04	-59
80.64	0.04	-57
80.68	0.04	-58
80.72	0.04	-59
80.76	0.04	-61
80.80	0.04	-60
80.84	0.04	-61
80.88	0.04	-63
80.92	0.04	-64
80.96	0.04	-63
81.00	0.04	-64
81.04	0.04	-62
81.08	0.04	-62
81.12	0.04	-65
81.16	0.04	-68
81.20	0.04	-67
81.24	0.04	-67
81.28	0.04	-67
81.32	0.04	-69
81.36	0.04	-70
81.40	0.04	-69
81.44	0.04	-71
81.48	0.04	-73
81.52	0.04	-75
81.56	0.04	-75
81.60	0.04	-75
81.64	0.04	-78
81.68	0.04	-79
81.72	0.04	-79
81.76	0.04	-80
81.80	0.04	-82
81.84	0.04	-83
81.88	0.04	-84
81.92	0.04	-85
81.96	0.04	-85
82.00	0.04	-85
82.04	0.04	-85
82.08	0.04	-85
82.12	0.04	-85
82.16	0.04	-84
82.20	0.04	-85
82.24	0.04	-86
82.28	0.04	-85
82.32	0.04	-85
82.36	0.04	-84
82.40	0.04	-85
82.44	0.04	-84
82.48	0.04	-84
82.52	0.04	-84
82.56	0.04	-84
82.60	0.04	-84
82.64	0.04	-81
82.68	0.04	-82
82.72	0.04	-81
82.76	0.04	-81
82.80	0.04	-81
82.84	0.04	-80
82.88	0.04	-81
82.92	0.04	-82
82.96	0.04	-79
83.00	0.04	-79
83.04	0.04	-76
83.08	0.04	-78
83.12	0.04	-76
83.16	0.04	-73
83.20	0.04	-70
83.24	0.04	-70
83.28	0.04	-69
83.32	0.04	-68
83.36	0.04	-67
83.40	0.04	-67
83.44	0.04	-67
83.48	0.04	-67
83.52	0.04	-67
83.56	0.04	-68
83.60	0.04	-68
83.64	0.04	-68
83.68	0.04	-69
83.72	0.04	-70
83.76	0.04	-70
83.80	0.04	-69
83.84	0.04	-68
83.88	0.04	-68
83.92	0.04	-67
83.96	0.04	-68
84.00	0.04	-66
84.04	0.04	-68
84.08	0.04	-67
84.12	0.04	-66
84.16	0.04	-65
84.20	0.04	-66
84.24	0.04	-65
84.28	0.04	-64
84.32	0.04	-64
84.36	0.04	-62
84.40	0.04	-62
84.44	0.04	-62
84.48	0.04	-63
84.52	0.04	-64
84.56	0.04	-64
84.60	0.04	-63
84.64	0.04	-63
84.68	0.04	-62
84.72	0.04	-62
84.76	0.04	-60
84.80	0.04	-60
84.84	0.04	-60
84.88	0.04	-59
84.92	0.04	-57
84.96	0.04	-58
85.00	0.04	-58
85.04	0.04	-58
85.08	0.04	-58
85.12	0.04	-58
85.16	0.04	-60
85.20	0.04	-60
85.24	0.04	-59
85.28	0.04	-57
85.32	0.04	-58
85.36	0.04	-58
85.40	0.04	-58
85.44	0.04	-57
85.48	0.04	-58
85.52	0.04	-60
85.56	0.04	-60
85.60	0.04	-61
85.64	0.04	-61
85.68	0.04	-60
85.72	0.04	-60
85.76	0.04	-59
85.80	0.04	-58
85.84	0.04	-57
85.88	0.04	-56
85.92	0.04	-55
85.96	0.04	-53
86.00	0.04	-54
86.04	0.04	-52
86.08	0.04	-49
86.12	0.04	-49
86.16	0.04	-49
86.20	0.04	-50
86.24	0.04	-48
86.28	0.04	-48
86.32	0.04	-47
86.36	0.04	-46
86.40	0.04	-44
86.44	0.04	-44
86.48	0.04	-44
86.52	0.04	-44
86.56	0.04	-43
86.60	0.04	-43
86.64	0.04	-41
86.68	0.04	-40
86.72	0.04	-38
86.76	0.04	-39
86.80	0.04	-37
86.84	0.04	-36
86.88	0.04	-36
86.92	0.04	-35
86.96	0.04	-36
87.00	0.04	-37
87.04	0.04	-37
87.08	0.04	-36
87.12	0.04	-36
87.16	0.04	-34
87.20	0.04	-32
87.24	0.04	-33
87.28	0.04	-33
87.32	0.04	-32
87.36	0.04	-32
87.40	0.04	-32
87.44	0.04	-30
87.48	0.04	-30
87.52	0.04	-29
87.56	0.04	-29
87.60	0.04	-29
87.64	0.04	-28
87.68	0.04	-27
87.72	0.04	-28
87.76	0.04	-28
87.80	0.04	-27
87.84	0.04	-27
87.88	0.04	-26
87.92	0.04	-25
87.96	0.04	-24
88.00	0.04	-23
88.04	0.04	-24
88.08	0.04	-23
88.12	0.04	-23
88.16	0.04	-24
88.20	0.04	-24
88.24	0.04	-23
88.28	0.04	-24
88.32	0.04	-23
88.36	0.04	-23
88.40	0.04	-23
88.44	0.04	-22
88.48	0.04	-22
88.52	0.04	-21
88.56	0.04	-22
88.60	0.04	-22
88.64	0.04	-22
88.68	0.04	-22
88.72	0.04	-23
88.76	0.04	-24
88.80	0.04	-23
88.84	0.04	-23
88.88	0.04	-24
88.92	0.04	-24
88.96	0.04	-24
89.00	0.04	-23
89.04	0.04	-23
89.08	0.04	-23
89.12	0.04	-22
89.16	0.04	-19
89.20	0.04	-18
89.24	0.04	-20
89.28	0.04	-20
89.32	0.04	-21
89.36	0.04	-20
89.40	0.04	-20
89.44	0.04	-20
89.48	0.04	-20
89.52	0.04	-20
89.56	0.04	-19
89.60	0.04	-19
89.64	0.04	-20
89.68	0.04	-20
89.72	0.04	-20
89.76	0.04	-20
89.80	0.04	-22
89.84	0.04	-22
89.88	0.04	-23
89.92	0.04	-23
89.96	0.04	-23
90.00	0.04	-23
90.04	0.04	-23
90.08	0.04	-23
90.12	0.04	-23
90.16	0.04	-24
90.20	0.04	-24
90.24	0.04	-24
90.28	0.04	-24
90.32	0.04	-24
90.36	0.04	-24
90.40	0.04	-23
90.44	0.04	-24
90.48	0.04	-24
90.52	0.04	-24
90.56	0.04	-24
90.60	0.04	-25
90.64	0.04	-26
90.68	0.04	-25
90.72	0.04	-25
90.76	0.04	-25
90.80	0.04	-24
90.84	0.04	-24
90.88	0.04	-23
90.92	0.04	-24
90.96	0.04	-24
91.00	0.04	-24
91.04	0.04	-22
91.08	0.04	-22
91.12	0.04	-21
91.16	0.04	-22
91.20	0.04	-22
91.24	0.04	-22
91.28	0.04	-21
91.32	0.04	-22
91.36	0.04	-22
91.40	0.04	-23
91.44	0.04	-24
91.48	0.04	-22
91.52	0.04	-22
91.56	0.04	-22
91.60	0.04	-21
91.64	0.04	-23
91.68	0.04	-23
91.72	0.04	-23
91.76	0.04	-23
91.80	0.04	-25
91.84	0.04	-24
91.88	0.04	-25
91.92	0.04	-24
91.96	0.04	-24
92.00	0.04	-24
92.04	0.04	-25
92.08	0.04	-25
92.12	0.04	-24
92.16	0.04	-24
92.20	0.04	-25
92.24	0.04	-25
92.28	0.04	-25
92.32	0.04	-22
92.36	0.04	-23
92.40	0.04	-23
92.44	0.04	-23
92.48	0.04	-23
92.52	0.04	-23
92.56	0.04	-24
92.60	0.04	-24
92.64	0.04	-23
92.68	0.04	-23
92.72	0.04	-23
92.76	0.04	-22
92.80	0.04	-19
92.84	0.04	-21
92.88	0.04	-20
92.92	0.04	-21
92.96	0.04	-21
93.00	0.04	-21
93.04	0.04	-21
93.08	0.04	-21
93.12	0.04	-21
93.16	0.04	-23
93.20	0.04	-22
93.24	0.04	-23
93.28	0.04	-23
93.32	0.04	-24
93.36	0.04	-23
93.40	0.04	-24
93.44	0.04	-23
93.48	0.04	-32
93.52	0.04	-32
93.56	0.04	-32
93.60	0.04	-31
93.64	0.04	-31
93.68	0.04	-31
93.72	0.04	-30
93.76	0.04	-30
93.80	0.04	-29
93.84	0.04	-29
93.88	0.04	-29
93.92	0.04	-29
93.96	0.04	-30
94.00	0.04	-29
94.04	0.04	-29
94.08	0.04	-27
94.12	0.04	-26
94.16	0.04	-25
94.20	0.04	-24
94.24	0.04	-22
94.28	0.04	-24
94.32	0.04	-24
94.36	0.04	-25
94.40	0.04	-25
94.44	0.04	-25
94.48	0.04	-25
94.52	0.04	-24
94.56	0.04	-23
94.60	0.04	-22
94.64	0.04	-21
94.68	0.04	-20
94.72	0.04	-18
94.76	0.04	-18
94.80	0.04	-18
94.84	0.04	-18
94.88	0.04	-19
94.92	0.04	-20
94.96	0.04	-18
95.00	0.04	-18
95.04	0.04	-16
95.08	0.04	-17
95.12	0.04	-16
95.16	0.04	-17
95.20	0.04	-16
95.24	0.04	-18
95.28	0.04	-18
95.32	0.04	-18
95.36	0.04	-18
95.40	0.04	-17
95.44	0.04	-18
95.48	0.04	-17
95.52	0.04	-15
95.56	0.04	-14
95.60	0.04	-15
95.64	0.04	-15
95.68	0.04	-16
95.72	0.04	-16
95.76	0.04	-16
95.80	0.04	-15
95.84	0.04	-15
95.88	0.04	-14
95.92	0.04	-13
95.96	0.04	-12
96.00	0.04	-11
96.04	0.04	-11
96.08	0.04	-11
96.12	0.04	-11
96.16	0.04	-11
96.20	0.04	-11
96.24	0.04	-11
96.28	0.04	-11
96.32	0.04	-10
96.36	0.04	-9
96.40	0.04	-7
96.44	0.04	-7
96.48	0.04	-4
96.52	0.04	-5
96.56	0.04	-4
96.60	0.04	-3
96.64	0.04	-1
96.68	0.04	-1
96.72	0.04	-1
96.76	0.04	0
96.80	0.04	1
96.84	0.04	2
96.88	0.04	4
96.92	0.04	5
96.96	0.04	7
97.00	0.04	10
97.04	0.04	11
97.08	0.04	12
97.12	0.04	12
97.16	0.04	10
97.20	0.04	11
97.24	0.04	12
97.28	0.04	12
97.32	0.04	11
97.36	0.04	11
97.40	0.04	12
97.44	0.04	14
97.48	0.04	15
97.52	0.04	15
97.56	0.04	16
97.60	0.04	18
97.64	0.04	20
97.68	0.04	20
97.72	0.04	22
97.76	0.04	22
97.80	0.04	24
97.84	0.04	25
97.88	0.04	26
97.92	0.04	27
97.96	0.04	27
98.00	0.04	28
98.04	0.04	28
98.08	0.04	29
98.12	0.04	29
98.16	0.04	30
98.20	0.04	30
98.24	0.04	30
98.28	0.04	30
98.32	0.04	32
98.36	0.04	33
98.40	0.04	34
98.44	0.04	33
98.48	0.04	34
98.52	0.04	36
98.56	0.04	36
98.60	0.04	35
98.64	0.04	35
98.68	0.04	36
98.72	0.04	37
98.76	0.04	37
98.80	0.04	37
98.84	0.04	35
98.88	0.04	37
98.92	0.04	37
98.96	0.04	38
99.00	0.04	38
99.04	0.04	37
99.08	0.04	39
99.12	0.04	40
99.16	0.04	40
99.20	0.04	40
99.24	0.04	42
99.28	0.04	41
99.32	0.04	40
99.36	0.04	41
99.40	0.04	41
99.44	0.04	41
99.48	0.04	42
99.52	0.04	43
99.56	0.04	42
99.60	0.04	41
99.64	0.04	41
99.68	0.04	41
99.72	0.04	40
99.76	0.04	40
99.80	0.04	41
99.84	0.04	40
99.88	0.04	41
99.92	0.04	41
99.96	0.04	40
100.00	0.04	40
100.04	0.04	40
100.08	0.04	40
100.12	0.04	40
100.16	0.04	41
100.20	0.04	41
100.24	0.04	42
100.28	0.04	39
100.32	0.04	40
100.36	0.04	39
100.40	0.04	39
100.44	0.04	39
100.48	0.04	40
100.52	0.04	39
100.56	0.04	39
100.60	0.04	38
100.64	0.04	37
100.68	0.04	37
100.72	0.04	35
100.76	0.04	36
100.80	0.04	38
100.84	0.04	37
100.88	0.04	38
100.92	0.04	36
100.96	0.04	36
101.00	0.04	36
101.04	0.04	35
101.08	0.04	35
101.12	0.04	34
101.16	0.04	34
101.20	0.04	34
101.24	0.04	33
101.28	0.04	33
101.32	0.04	32
101.36	0.04	33
101.40	0.04	32
101.44	0.04	31
101.48	0.04	31
101.52	0.04	32
101.56	0.04	32
101.60	0.04	32
101.64	0.04	31
101.68	0.04	32
101.72	0.04	31
101.76	0.04	32
101.80	0.04	33
101.84	0.04	36
101.88	0.04	39
101.92	0.04	42
101.96	0.04	43
102.00	0.04	42
102.04	0.04	43
102.08	0.04	40
102.12	0.04	41
102.16	0.04	41
102.20	0.04	43
102.24	0.04	43
102.28	0.04	43
102.32	0.04	43
102.36	0.04	43
102.40	0.04	44
102.44	0.04	43
102.48	0.04	44
102.52	0.04	44
102.56	0.04	43
102.60	0.04	46
102.64	0.04	47
102.68	0.04	46
102.72	0.04	46
102.76	0.04	44
102.80	0.04	46
102.84	0.04	46
102.88	0.04	46
102.92	0.04	45
102.96	0.04	46
103.00	0.04	44
103.04	0.04	45
103.08	0.04	45
103.12	0.04	45
103.16	0.04	44
103.20	0.04	43
103.24	0.04	43
103.28	0.04	43
103.32	0.04	42
103.36	0.04	42
103.40	0.04	41
103.44	0.04	40
103.48	0.04	40
103.52	0.04	41
103.56	0.04	40
103.60	0.04	41
103.64	0.04	40
103.68	0.04	40
103.72	0.04	40
103.76	0.04	40
103.80	0.04	39
103.84	0.04	39
103.88	0.04	38
103.92	0.04	39
103.96	0.04	41
104.00	0.04	42
