onset	duration	brlr
54.48	0.04	-26
54.52	0.04	-26
54.56	0.04	-28
54.60	0.04	-29
54.64	0.04	-29
54.68	0.04	-29
54.72	0.04	-28
54.76	0.04	-29
54.80	0.04	-29
54.84	0.04	-29
54.88	0.04	-29
54.92	0.04	-29
54.96	0.04	-29
55.00	0.04	-29
55.04	0.04	-29
55.08	0.04	-28
55.12	0.04	-28
55.16	0.04	-28
55.20	0.04	-28
55.24	0.04	-27
55.28	0.04	-26
55.32	0.04	-27
55.36	0.04	-26
55.40	0.04	-25
55.44	0.04	-25
55.48	0.04	-25
55.52	0.04	-25
55.56	0.04	-25
55.60	0.04	-25
55.64	0.04	-25
55.68	0.04	-25
55.72	0.04	-25
55.76	0.04	-26
55.80	0.04	-26
55.84	0.04	-26
55.88	0.04	-25
55.92	0.04	-24
55.96	0.04	-24
56.00	0.04	-24
56.04	0.04	-25
56.08	0.04	-25
56.12	0.04	-26
56.16	0.04	-25
56.20	0.04	-25
56.24	0.04	-27
56.28	0.04	-28
56.32	0.04	-28
56.36	0.04	-28
56.40	0.04	-28
56.44	0.04	-29
56.48	0.04	-29
56.52	0.04	-30
56.56	0.04	-30
56.60	0.04	-30
56.64	0.04	-30
56.68	0.04	-29
56.72	0.04	-30
56.76	0.04	-29
56.80	0.04	-30
56.84	0.04	-30
56.88	0.04	-30
56.92	0.04	-30
56.96	0.04	-29
57.00	0.04	-29
57.04	0.04	-28
57.08	0.04	-27
57.12	0.04	-27
57.16	0.04	-27
57.20	0.04	-26
57.24	0.04	-26
57.28	0.04	-26
57.32	0.04	-25
57.36	0.04	-26
57.40	0.04	-24
57.44	0.04	-24
57.48	0.04	-24
57.52	0.04	-24
57.56	0.04	-25
57.60	0.04	-25
57.64	0.04	-24
57.68	0.04	-25
57.72	0.04	-25
57.76	0.04	-25
57.80	0.04	-26
57.84	0.04	-24
57.88	0.04	-23
57.92	0.04	-23
57.96	0.04	-22
58.00	0.04	-21
58.04	0.04	-19
58.08	0.04	-18
58.12	0.04	-17
58.16	0.04	-14
58.20	0.04	-12
58.24	0.04	-11
58.28	0.04	-10
58.32	0.04	-9
58.36	0.04	-6
58.40	0.04	-5
58.44	0.04	-5
58.48	0.04	-5
58.52	0.04	-3
58.56	0.04	-3
58.60	0.04	-3
58.64	0.04	-3
58.68	0.04	-4
58.72	0.04	-5
58.76	0.04	-6
58.80	0.04	-8
58.84	0.04	-10
58.88	0.04	-10
58.92	0.04	-9
58.96	0.04	-10
59.00	0.04	-10
59.04	0.04	-10
59.08	0.04	-10
59.12	0.04	-10
59.16	0.04	-10
59.20	0.04	-11
59.24	0.04	-10
59.28	0.04	-10
59.32	0.04	-10
59.36	0.04	-11
59.40	0.04	-12
59.44	0.04	-11
59.48	0.04	-11
59.52	0.04	-14
59.56	0.04	-15
59.60	0.04	-16
59.64	0.04	-17
59.68	0.04	-18
59.72	0.04	-17
59.76	0.04	-16
59.80	0.04	-16
59.84	0.04	-15
59.88	0.04	-16
59.92	0.04	-16
59.96	0.04	-16
60.00	0.04	-18
60.04	0.04	-17
60.08	0.04	-16
60.12	0.04	-15
60.16	0.04	-13
60.20	0.04	-12
60.24	0.04	-12
60.28	0.04	-11
60.32	0.04	-11
60.36	0.04	-10
60.40	0.04	-11
60.44	0.04	-11
60.48	0.04	-11
60.52	0.04	-13
60.56	0.04	-14
60.60	0.04	-14
60.64	0.04	-15
60.68	0.04	-15
60.72	0.04	-15
60.76	0.04	-15
60.80	0.04	-15
60.84	0.04	-14
60.88	0.04	-13
60.92	0.04	-14
60.96	0.04	-13
61.00	0.04	-10
61.04	0.04	-7
61.08	0.04	-6
61.12	0.04	-4
61.16	0.04	-3
61.20	0.04	-4
61.24	0.04	-2
61.28	0.04	0
61.32	0.04	1
61.36	0.04	5
61.40	0.04	6
61.44	0.04	7
61.48	0.04	7
61.52	0.04	9
61.56	0.04	10
61.60	0.04	11
61.64	0.04	12
61.68	0.04	13
61.72	0.04	13
61.76	0.04	12
61.80	0.04	12
61.84	0.04	12
61.88	0.04	14
61.92	0.04	13
61.96	0.04	13
62.00	0.04	13
62.04	0.04	13
62.08	0.04	11
62.12	0.04	12
62.16	0.04	10
62.20	0.04	9
62.24	0.04	8
62.28	0.04	8
62.32	0.04	9
62.36	0.04	8
62.40	0.04	7
62.44	0.04	6
62.48	0.04	6
62.52	0.04	5
62.56	0.04	3
62.60	0.04	3
62.64	0.04	3
62.68	0.04	3
62.72	0.04	3
62.76	0.04	4
62.80	0.04	5
62.84	0.04	6
62.88	0.04	8
62.92	0.04	7
62.96	0.04	8
63.00	0.04	10
63.04	0.04	11
63.08	0.04	11
63.12	0.04	12
63.16	0.04	14
63.20	0.04	16
63.24	0.04	15
63.28	0.04	14
63.32	0.04	11
63.36	0.04	8
63.40	0.04	6
63.44	0.04	1
63.48	0.04	-2
63.52	0.04	-4
63.56	0.04	-4
63.60	0.04	-4
63.64	0.04	-2
63.68	0.04	-3
63.72	0.04	-3
63.76	0.04	-3
63.80	0.04	-3
63.84	0.04	-2
63.88	0.04	0
63.92	0.04	2
63.96	0.04	3
64.00	0.04	4
64.04	0.04	5
64.08	0.04	5
64.12	0.04	6
64.16	0.04	3
64.20	0.04	3
64.24	0.04	3
64.28	0.04	5
64.32	0.04	5
64.36	0.04	8
64.40	0.04	8
64.44	0.04	9
64.48	0.04	9
64.52	0.04	9
64.56	0.04	7
64.60	0.04	6
64.64	0.04	2
64.68	0.04	-1
64.72	0.04	-4
64.76	0.04	-7
64.80	0.04	-5
64.84	0.04	-3
64.88	0.04	-3
64.92	0.04	-1
64.96	0.04	0
65.00	0.04	3
65.04	0.04	6
65.08	0.04	7
65.12	0.04	9
65.16	0.04	8
65.20	0.04	8
65.24	0.04	7
65.28	0.04	6
65.32	0.04	6
65.36	0.04	6
65.40	0.04	4
65.44	0.04	3
65.48	0.04	1
65.52	0.04	2
65.56	0.04	2
65.60	0.04	3
65.64	0.04	2
65.68	0.04	2
65.72	0.04	3
65.76	0.04	2
65.80	0.04	1
65.84	0.04	1
65.88	0.04	2
65.92	0.04	3
65.96	0.04	4
66.00	0.04	4
66.04	0.04	4
66.08	0.04	5
66.12	0.04	4
66.16	0.04	4
66.20	0.04	6
66.24	0.04	4
66.28	0.04	6
66.32	0.04	6
66.36	0.04	5
66.40	0.04	4
66.44	0.04	4
66.48	0.04	5
66.52	0.04	4
66.56	0.04	3
66.60	0.04	3
66.64	0.04	3
66.68	0.04	3
66.72	0.04	2
66.76	0.04	2
66.80	0.04	2
66.84	0.04	3
66.88	0.04	3
66.92	0.04	2
66.96	0.04	3
67.00	0.04	3
67.04	0.04	3
67.08	0.04	2
67.12	0.04	2
67.16	0.04	2
67.20	0.04	2
67.24	0.04	1
67.28	0.04	-46
67.32	0.04	-46
67.36	0.04	-45
67.40	0.04	-44
67.44	0.04	-44
67.48	0.04	-44
67.52	0.04	-45
67.56	0.04	-45
67.60	0.04	-44
67.64	0.04	-45
67.68	0.04	-46
67.72	0.04	-45
67.76	0.04	-45
67.80	0.04	-47
67.84	0.04	-47
67.88	0.04	-46
67.92	0.04	-46
67.96	0.04	-45
68.00	0.04	-45
68.04	0.04	-46
68.08	0.04	-46
68.12	0.04	-46
68.16	0.04	-47
68.20	0.04	-47
68.24	0.04	-45
68.28	0.04	-46
68.32	0.04	-46
68.36	0.04	-45
68.40	0.04	-45
68.44	0.04	-45
68.48	0.04	-45
68.52	0.04	-45
68.56	0.04	-45
68.60	0.04	-44
68.64	0.04	-45
68.68	0.04	-45
68.72	0.04	-45
68.76	0.04	-45
68.80	0.04	-46
68.84	0.04	-45
68.88	0.04	-45
68.92	0.04	-45
68.96	0.04	-45
69.00	0.04	-44
69.04	0.04	-45
69.08	0.04	-45
69.12	0.04	-45
69.16	0.04	-45
69.20	0.04	-45
69.24	0.04	-46
69.28	0.04	-45
69.32	0.04	-44
69.36	0.04	-44
69.40	0.04	-44
69.44	0.04	-45
69.48	0.04	-44
69.52	0.04	-45
69.56	0.04	-46
69.60	0.04	-47
69.64	0.04	-46
69.68	0.04	-45
69.72	0.04	-45
69.76	0.04	-45
69.80	0.04	-46
69.84	0.04	-45
69.88	0.04	-47
69.92	0.04	-45
69.96	0.04	-45
70.00	0.04	-46
70.04	0.04	-45
70.08	0.04	-47
70.12	0.04	-47
70.16	0.04	-47
70.20	0.04	-48
70.24	0.04	-48
70.28	0.04	-48
70.32	0.04	-48
70.36	0.04	-48
70.40	0.04	-48
70.44	0.04	-48
70.48	0.04	-47
70.52	0.04	-48
70.56	0.04	-47
70.60	0.04	-48
70.64	0.04	-48
70.68	0.04	-50
70.72	0.04	-50
70.76	0.04	-50
70.80	0.04	-52
70.84	0.04	-52
70.88	0.04	-52
70.92	0.04	-52
70.96	0.04	-50
71.00	0.04	-62
71.04	0.04	-63
71.08	0.04	-63
71.12	0.04	-63
71.16	0.04	-63
71.20	0.04	-62
71.24	0.04	-63
71.28	0.04	-62
71.32	0.04	-62
71.36	0.04	-62
71.40	0.04	-62
71.44	0.04	-62
71.48	0.04	-62
71.52	0.04	-62
71.56	0.04	-62
71.60	0.04	-61
71.64	0.04	-60
71.68	0.04	-61
71.72	0.04	-60
71.76	0.04	-60
71.80	0.04	-60
71.84	0.04	-59
71.88	0.04	-59
71.92	0.04	-59
71.96	0.04	-59
72.00	0.04	-59
72.04	0.04	-58
72.08	0.04	-59
72.12	0.04	-59
72.16	0.04	-59
72.20	0.04	-58
72.24	0.04	-59
72.28	0.04	-58
72.32	0.04	-57
72.36	0.04	-54
72.40	0.04	-51
72.44	0.04	-48
72.48	0.04	-46
72.52	0.04	-45
72.56	0.04	-46
72.60	0.04	-48
72.64	0.04	-48
72.68	0.04	-46
72.72	0.04	-46
72.76	0.04	-47
72.80	0.04	-44
72.84	0.04	-40
72.88	0.04	-43
72.92	0.04	-50
72.96	0.04	-49
73.00	0.04	-58
73.04	0.04	-8
73.08	0.04	-8
73.12	0.04	-7
73.16	0.04	-7
73.20	0.04	-6
73.24	0.04	-5
73.28	0.04	-5
73.32	0.04	-5
73.36	0.04	-4
73.40	0.04	-3
73.44	0.04	-4
73.48	0.04	-3
73.52	0.04	-2
73.56	0.04	-2
73.60	0.04	-2
73.64	0.04	-3
73.68	0.04	-2
73.72	0.04	-4
73.76	0.04	-3
73.80	0.04	0
73.84	0.04	-1
73.88	0.04	0
73.92	0.04	1
73.96	0.04	1
74.00	0.04	0
74.04	0.04	0
74.08	0.04	0
74.12	0.04	1
74.16	0.04	1
74.20	0.04	-1
74.24	0.04	-2
74.28	0.04	-2
74.32	0.04	-2
74.36	0.04	-2
74.40	0.04	-3
74.44	0.04	-3
74.48	0.04	-4
74.52	0.04	-4
74.56	0.04	-4
74.60	0.04	-6
74.64	0.04	-6
74.68	0.04	-5
74.72	0.04	-6
74.76	0.04	-5
74.80	0.04	2
74.84	0.04	1
74.88	0.04	1
74.92	0.04	1
74.96	0.04	2
75.00	0.04	1
75.04	0.04	-1
75.08	0.04	0
75.12	0.04	0
75.16	0.04	0
75.20	0.04	-2
75.24	0.04	-1
75.28	0.04	-1
75.32	0.04	-2
75.36	0.04	-2
75.40	0.04	-3
75.44	0.04	-2
75.48	0.04	-3
75.52	0.04	-4
75.56	0.04	-3
75.60	0.04	-3
75.64	0.04	-5
75.68	0.04	-4
75.72	0.04	-4
75.76	0.04	-5
75.80	0.04	-5
75.84	0.04	-5
75.88	0.04	-5
75.92	0.04	-6
75.96	0.04	-6
76.00	0.04	-7
76.04	0.04	-7
76.08	0.04	-7
76.12	0.04	-9
76.16	0.04	-9
76.20	0.04	-11
76.24	0.04	-11
76.28	0.04	-12
76.32	0.04	-14
76.36	0.04	-15
76.40	0.04	-16
76.44	0.04	-18
76.48	0.04	-20
76.52	0.04	-22
76.56	0.04	-23
76.60	0.04	-25
76.64	0.04	-27
76.68	0.04	-26
76.72	0.04	-29
76.76	0.04	-30
76.80	0.04	-31
76.84	0.04	-32
76.88	0.04	-33
76.92	0.04	-31
76.96	0.04	-34
77.00	0.04	-33
77.04	0.04	-33
77.08	0.04	-34
77.12	0.04	-35
77.16	0.04	-33
77.20	0.04	-34
77.24	0.04	-32
77.28	0.04	-32
77.32	0.04	-31
77.36	0.04	-31
77.40	0.04	-29
77.44	0.04	-29
77.48	0.04	-27
77.52	0.04	-24
77.56	0.04	-25
77.60	0.04	-24
77.64	0.04	-25
77.68	0.04	-25
77.72	0.04	-26
77.76	0.04	-26
77.80	0.04	-27
77.84	0.04	-29
77.88	0.04	-30
77.92	0.04	-33
77.96	0.04	-35
78.00	0.04	-37
78.04	0.04	-39
78.08	0.04	-42
78.12	0.04	-43
78.16	0.04	-46
78.20	0.04	-47
78.24	0.04	-48
78.28	0.04	-48
78.32	0.04	-50
78.36	0.04	-48
78.40	0.04	-48
78.44	0.04	-48
78.48	0.04	-48
78.52	0.04	-48
78.56	0.04	-47
78.60	0.04	-44
78.64	0.04	-45
78.68	0.04	-44
78.72	0.04	-42
78.76	0.04	-43
78.80	0.04	-40
78.84	0.04	-39
78.88	0.04	-39
78.92	0.04	-37
78.96	0.04	-35
79.00	0.04	-34
79.04	0.04	-31
79.08	0.04	-28
79.12	0.04	-26
79.16	0.04	-23
79.20	0.04	-21
79.24	0.04	-18
79.28	0.04	-16
79.32	0.04	-13
79.36	0.04	-12
79.40	0.04	-12
79.44	0.04	-11
79.48	0.04	-11
79.52	0.04	-12
79.56	0.04	-13
79.60	0.04	-13
79.64	0.04	-17
79.68	0.04	-17
79.72	0.04	-18
79.76	0.04	-20
79.80	0.04	-19
79.84	0.04	-20
79.88	0.04	-22
79.92	0.04	-23
79.96	0.04	-25
80.00	0.04	-27
80.04	0.04	-25
80.08	0.04	-26
80.12	0.04	-26
80.16	0.04	-26
80.20	0.04	-28
80.24	0.04	-27
80.28	0.04	-27
80.32	0.04	-28
80.36	0.04	-28
80.40	0.04	-26
80.44	0.04	9
80.48	0.04	7
80.52	0.04	9
80.56	0.04	6
80.60	0.04	6
80.64	0.04	6
80.68	0.04	6
80.72	0.04	7
80.76	0.04	5
80.80	0.04	6
80.84	0.04	6
80.88	0.04	6
80.92	0.04	6
80.96	0.04	5
81.00	0.04	5
81.04	0.04	5
81.08	0.04	2
81.12	0.04	4
81.16	0.04	3
81.20	0.04	2
81.24	0.04	3
81.28	0.04	1
81.32	0.04	1
81.36	0.04	1
81.40	0.04	0
81.44	0.04	0
81.48	0.04	-1
81.52	0.04	-2
81.56	0.04	-1
81.60	0.04	-2
81.64	0.04	-15
81.68	0.04	-9
81.72	0.04	-10
81.76	0.04	-11
81.80	0.04	-4
81.84	0.04	1
81.88	0.04	2
81.92	0.04	-7
81.96	0.04	-14
82.00	0.04	-18
82.04	0.04	-30
82.08	0.04	-22
82.12	0.04	28
82.16	0.04	26
82.20	0.04	24
82.24	0.04	26
82.28	0.04	28
82.32	0.04	28
82.36	0.04	33
82.40	0.04	32
82.44	0.04	31
82.48	0.04	32
82.52	0.04	32
82.56	0.04	32
82.60	0.04	36
82.64	0.04	34
82.68	0.04	32
82.72	0.04	34
82.76	0.04	-4
82.80	0.04	1
82.84	0.04	10
82.88	0.04	18
82.92	0.04	22
82.96	0.04	24
83.00	0.04	29
83.04	0.04	34
83.08	0.04	38
83.12	0.04	35
83.16	0.04	32
83.20	0.04	25
83.24	0.04	23
83.28	0.04	28
83.32	0.04	30
83.36	0.04	30
83.40	0.04	27
83.44	0.04	-57
83.48	0.04	-59
83.52	0.04	-62
83.56	0.04	-62
83.60	0.04	-62
83.64	0.04	-61
83.68	0.04	-64
83.72	0.04	-64
83.76	0.04	-64
83.80	0.04	-67
83.84	0.04	-68
83.88	0.04	-69
83.92	0.04	-66
83.96	0.04	-67
84.00	0.04	-10
84.04	0.04	-10
84.08	0.04	-11
84.12	0.04	-10
84.16	0.04	-11
84.20	0.04	-11
84.24	0.04	-10
84.28	0.04	-8
84.32	0.04	-8
84.36	0.04	-9
84.40	0.04	-10
84.44	0.04	-10
84.48	0.04	-9
84.52	0.04	-7
84.56	0.04	-6
84.60	0.04	-5
84.64	0.04	0
84.68	0.04	4
84.72	0.04	4
84.76	0.04	4
84.80	0.04	10
84.84	0.04	14
84.88	0.04	14
84.92	0.04	15
84.96	0.04	22
85.00	0.04	26
85.04	0.04	27
85.08	0.04	35
85.12	0.04	40
85.16	0.04	43
85.20	0.04	42
85.24	0.04	38
85.28	0.04	37
85.32	0.04	39
85.36	0.04	39
85.40	0.04	39
85.44	0.04	44
85.48	0.04	45
85.52	0.04	-16
85.56	0.04	-9
85.60	0.04	-3
85.64	0.04	5
85.68	0.04	10
85.72	0.04	6
85.76	0.04	-4
85.80	0.04	-7
85.84	0.04	-8
85.88	0.04	-13
85.92	0.04	-18
85.96	0.04	-21
86.00	0.04	-27
86.04	0.04	-34
86.08	0.04	-40
86.12	0.04	-43
86.16	0.04	-47
86.20	0.04	-47
86.24	0.04	-46
86.28	0.04	-44
86.32	0.04	-44
86.36	0.04	-41
86.40	0.04	-41
86.44	0.04	-42
86.48	0.04	-41
86.52	0.04	-38
86.56	0.04	-37
86.60	0.04	-37
86.64	0.04	-38
86.68	0.04	-38
86.72	0.04	31
86.76	0.04	29
86.80	0.04	27
86.84	0.04	27
86.88	0.04	25
86.92	0.04	23
86.96	0.04	22
87.00	0.04	20
87.04	0.04	20
87.08	0.04	20
87.12	0.04	20
87.16	0.04	17
87.20	0.04	17
87.24	0.04	15
87.28	0.04	15
87.32	0.04	13
87.36	0.04	13
87.40	0.04	13
87.44	0.04	13
87.48	0.04	14
87.52	0.04	17
87.56	0.04	20
87.60	0.04	21
87.64	0.04	21
87.68	0.04	22
87.72	0.04	20
87.76	0.04	20
87.80	0.04	18
87.84	0.04	17
87.88	0.04	16
87.92	0.04	14
87.96	0.04	14
88.00	0.04	14
88.04	0.04	14
88.08	0.04	14
88.12	0.04	12
88.16	0.04	13
88.20	0.04	14
88.24	0.04	14
88.28	0.04	15
88.32	0.04	15
88.36	0.04	16
88.40	0.04	16
88.44	0.04	16
88.48	0.04	16
88.52	0.04	16
88.56	0.04	19
88.60	0.04	19
88.64	0.04	15
88.68	0.04	16
88.72	0.04	14
88.76	0.04	13
88.80	0.04	14
88.84	0.04	12
88.88	0.04	9
88.92	0.04	10
88.96	0.04	12
89.00	0.04	11
89.04	0.04	11
89.08	0.04	11
89.12	0.04	11
89.16	0.04	-65
89.20	0.04	-65
89.24	0.04	-67
89.28	0.04	-67
89.32	0.04	-66
89.36	0.04	-66
89.40	0.04	-66
89.44	0.04	-67
89.48	0.04	-68
89.52	0.04	-70
89.56	0.04	-71
89.60	0.04	-73
89.64	0.04	-74
89.68	0.04	-75
89.72	0.04	-74
89.76	0.04	-74
89.80	0.04	-72
89.84	0.04	-69
89.88	0.04	-64
89.92	0.04	-61
89.96	0.04	-58
90.00	0.04	-53
90.04	0.04	-49
90.08	0.04	-45
90.12	0.04	-42
90.16	0.04	-41
90.20	0.04	-37
90.24	0.04	-29
90.28	0.04	-18
90.32	0.04	-12
90.36	0.04	-6
90.40	0.04	1
90.44	0.04	-49
90.48	0.04	-52
90.52	0.04	-61
90.56	0.04	-61
90.60	0.04	-48
90.64	0.04	-49
90.68	0.04	-42
90.72	0.04	-44
90.76	0.04	-43
90.80	0.04	-41
90.84	0.04	-47
90.88	0.04	-47
90.92	0.04	-44
90.96	0.04	-40
91.00	0.04	-43
91.04	0.04	-41
91.08	0.04	-42
91.12	0.04	-43
91.16	0.04	-39
91.20	0.04	-42
91.24	0.04	-38
91.28	0.04	-17
91.32	0.04	-14
91.36	0.04	-18
91.40	0.04	-24
91.44	0.04	-28
91.48	0.04	-31
91.52	0.04	-38
91.56	0.04	-42
91.60	0.04	-41
91.64	0.04	14
91.68	0.04	16
91.72	0.04	17
91.76	0.04	16
91.80	0.04	16
91.84	0.04	17
91.88	0.04	17
91.92	0.04	17
91.96	0.04	20
92.00	0.04	22
92.04	0.04	22
92.08	0.04	22
92.12	0.04	20
92.16	0.04	22
92.20	0.04	21
92.24	0.04	22
92.28	0.04	24
92.32	0.04	24
92.36	0.04	26
92.40	0.04	27
92.44	0.04	29
92.48	0.04	31
92.52	0.04	32
92.56	0.04	32
92.60	0.04	31
92.64	0.04	30
92.68	0.04	32
92.72	0.04	34
92.76	0.04	35
92.80	0.04	36
92.84	0.04	37
92.88	0.04	38
92.92	0.04	42
92.96	0.04	43
93.00	0.04	45
93.04	0.04	42
93.08	0.04	39
93.12	0.04	39
93.16	0.04	38
93.20	0.04	39
93.24	0.04	48
93.28	0.04	53
93.32	0.04	55
93.36	0.04	54
93.40	0.04	52
93.44	0.04	50
93.48	0.04	48
93.52	0.04	45
93.56	0.04	46
93.60	0.04	46
93.64	0.04	47
93.68	0.04	46
93.72	0.04	47
93.76	0.04	47
93.80	0.04	45
93.84	0.04	43
93.88	0.04	43
93.92	0.04	41
93.96	0.04	40
94.00	0.04	39
94.04	0.04	38
94.08	0.04	37
94.12	0.04	34
94.16	0.04	28
94.20	0.04	24
94.24	0.04	25
94.28	0.04	25
94.32	0.04	28
94.36	0.04	30
94.40	0.04	32
94.44	0.04	36
94.48	0.04	36
94.52	0.04	37
94.56	0.04	38
94.60	0.04	41
94.64	0.04	42
94.68	0.04	44
94.72	0.04	46
94.76	0.04	45
94.80	0.04	45
94.84	0.04	46
94.88	0.04	45
94.92	0.04	43
94.96	0.04	43
95.00	0.04	41
95.04	0.04	39
95.08	0.04	37
95.12	0.04	35
95.16	0.04	34
95.20	0.04	32
95.24	0.04	32
95.28	0.04	31
95.32	0.04	30
95.36	0.04	30
95.40	0.04	30
95.44	0.04	30
95.48	0.04	29
95.52	0.04	29
95.56	0.04	28
95.60	0.04	28
95.64	0.04	29
95.68	0.04	30
95.72	0.04	30
95.76	0.04	30
95.80	0.04	30
95.84	0.04	30
95.88	0.04	28
95.92	0.04	28
95.96	0.04	29
96.00	0.04	30
96.04	0.04	31
96.08	0.04	33
96.12	0.04	33
96.16	0.04	34
96.20	0.04	35
96.24	0.04	34
96.28	0.04	36
96.32	0.04	36
96.36	0.04	38
96.40	0.04	39
96.44	0.04	39
96.48	0.04	39
96.52	0.04	39
96.56	0.04	40
96.60	0.04	41
96.64	0.04	41
96.68	0.04	41
96.72	0.04	41
96.76	0.04	42
96.80	0.04	40
96.84	0.04	40
96.88	0.04	39
96.92	0.04	39
96.96	0.04	37
97.00	0.04	38
97.04	0.04	36
97.08	0.04	37
97.12	0.04	36
97.16	0.04	36
97.20	0.04	35
97.24	0.04	34
97.28	0.04	35
97.32	0.04	33
97.36	0.04	32
97.40	0.04	31
97.44	0.04	30
97.48	0.04	29
97.52	0.04	28
97.56	0.04	28
97.60	0.04	27
97.64	0.04	25
97.68	0.04	23
97.72	0.04	22
97.76	0.04	22
97.80	0.04	22
97.84	0.04	20
97.88	0.04	17
97.92	0.04	17
97.96	0.04	15
98.00	0.04	15
98.04	0.04	16
98.08	0.04	17
98.12	0.04	20
98.16	0.04	22
98.20	0.04	24
98.24	0.04	25
98.28	0.04	26
98.32	0.04	26
98.36	0.04	27
98.40	0.04	27
98.44	0.04	28
98.48	0.04	30
98.52	0.04	31
98.56	0.04	31
98.60	0.04	30
98.64	0.04	29
98.68	0.04	28
98.72	0.04	26
98.76	0.04	24
98.80	0.04	23
98.84	0.04	20
98.88	0.04	19
98.92	0.04	16
98.96	0.04	12
99.00	0.04	9
99.04	0.04	8
99.08	0.04	6
99.12	0.04	5
99.16	0.04	3
99.20	0.04	1
99.24	0.04	0
99.28	0.04	-2
99.32	0.04	-3
99.36	0.04	-4
99.40	0.04	-5
99.44	0.04	-6
99.48	0.04	-6
99.52	0.04	-7
99.56	0.04	-8
99.60	0.04	-8
99.64	0.04	-9
99.68	0.04	-9
99.72	0.04	-9
99.76	0.04	-9
99.80	0.04	-11
99.84	0.04	-11
99.88	0.04	-11
99.92	0.04	-12
99.96	0.04	-12
100.00	0.04	-13
100.04	0.04	-12
100.08	0.04	-13
100.12	0.04	-14
100.16	0.04	-14
100.20	0.04	-16
100.24	0.04	-14
100.28	0.04	-15
100.32	0.04	-15
100.36	0.04	-15
100.40	0.04	-15
100.44	0.04	-15
100.48	0.04	-15
100.52	0.04	-15
100.56	0.04	-14
100.60	0.04	-14
100.64	0.04	-15
100.68	0.04	-14
100.72	0.04	-14
100.76	0.04	-13
100.80	0.04	-13
100.84	0.04	-14
100.88	0.04	-13
100.92	0.04	-14
100.96	0.04	-14
101.00	0.04	-15
101.04	0.04	-15
101.08	0.04	-15
101.12	0.04	-16
101.16	0.04	-16
101.20	0.04	-16
101.24	0.04	-15
101.28	0.04	-16
101.32	0.04	-18
101.36	0.04	-18
101.40	0.04	-18
101.44	0.04	-18
101.48	0.04	-18
101.52	0.04	-17
101.56	0.04	-18
101.60	0.04	-18
101.64	0.04	-18
101.68	0.04	-19
101.72	0.04	-20
101.76	0.04	-20
101.80	0.04	-20
101.84	0.04	-20
101.88	0.04	-20
101.92	0.04	-21
101.96	0.04	-20
102.00	0.04	-21
102.04	0.04	-20
102.08	0.04	-20
102.12	0.04	-20
102.16	0.04	-20
102.20	0.04	-20
102.24	0.04	-19
102.28	0.04	-19
102.32	0.04	-19
102.36	0.04	-18
102.40	0.04	-18
102.44	0.04	-18
102.48	0.04	-19
102.52	0.04	-19
102.56	0.04	-19
102.60	0.04	-19
102.64	0.04	-19
102.68	0.04	-18
102.72	0.04	-18
102.76	0.04	-18
102.80	0.04	-20
102.84	0.04	-20
102.88	0.04	-19
102.92	0.04	-19
102.96	0.04	-19
103.00	0.04	-21
103.04	0.04	-21
103.08	0.04	-21
103.12	0.04	-20
103.16	0.04	-21
103.20	0.04	-20
103.24	0.04	-21
103.28	0.04	-21
103.32	0.04	-22
103.36	0.04	-21
103.40	0.04	-21
103.44	0.04	-23
103.48	0.04	-23
103.52	0.04	-22
103.56	0.04	-22
103.60	0.04	-21
103.64	0.04	-21
103.68	0.04	-21
103.72	0.04	-21
103.76	0.04	-20
103.80	0.04	-21
103.84	0.04	-20
103.88	0.04	-22
103.92	0.04	-22
103.96	0.04	-21
104.00	0.04	-21
104.04	0.04	-22
104.08	0.04	-22
104.12	0.04	-22
104.16	0.04	-22
104.20	0.04	-21
104.24	0.04	-21
104.28	0.04	-22
104.32	0.04	-22
104.36	0.04	-22
104.40	0.04	-22
104.44	0.04	-23
104.48	0.04	-21
104.52	0.04	-22
104.56	0.04	-20
104.60	0.04	-19
104.64	0.04	-20
104.68	0.04	-19
104.72	0.04	-18
104.76	0.04	-17
104.80	0.04	-17
104.84	0.04	-15
104.88	0.04	-15
104.92	0.04	-15
104.96	0.04	-14
105.00	0.04	-14
105.04	0.04	-13
105.08	0.04	-12
105.12	0.04	-10
105.16	0.04	-10
105.20	0.04	-7
105.24	0.04	-5
105.28	0.04	-3
105.32	0.04	-2
105.36	0.04	0
105.40	0.04	-1
105.44	0.04	1
105.48	0.04	1
105.52	0.04	1
105.56	0.04	1
105.60	0.04	2
105.64	0.04	3
105.68	0.04	1
105.72	0.04	3
105.76	0.04	3
105.80	0.04	3
105.84	0.04	2
105.88	0.04	2
105.92	0.04	1
105.96	0.04	2
106.00	0.04	1
106.04	0.04	2
106.08	0.04	3
106.12	0.04	3
106.16	0.04	4
106.20	0.04	5
106.24	0.04	5
106.28	0.04	6
106.32	0.04	7
106.36	0.04	8
106.40	0.04	8
106.44	0.04	9
106.48	0.04	9
106.52	0.04	10
106.56	0.04	12
106.60	0.04	12
106.64	0.04	13
106.68	0.04	14
106.72	0.04	15
106.76	0.04	17
106.80	0.04	18
106.84	0.04	19
106.88	0.04	20
106.92	0.04	21
106.96	0.04	19
107.00	0.04	21
107.04	0.04	20
107.08	0.04	20
107.12	0.04	22
107.16	0.04	21
107.20	0.04	20
107.24	0.04	20
